Date,"Poondi
Inflow
Total","Poondi
Inflow
Catchment","Poondi
Inflow
KP Canal","Poondi
Outflow
Total","Poondi
Outflow
Evaporation","Poondi
Outflow
Irrigation","Poondi
Outflow
Dam","Poondi
Outflow
Link Canal","Poondi
Outflow
Baby Canal","Cholavaram
Inflow
Total","Cholavaram
Inflow
Catchment","Cholavaram
Inflow
U.S. Channel","Cholavaram
Outflow
Total","Cholavaram
Outflow
Evaporation","Cholavaram
Outflow
Irrigation","Cholavaram
Outflow
Dam","Cholavaram
Outflow
L.S. Channel","Redhills
Inflow
Total","Redhills
Inflow
Catchment","Redhills
Inflow
Feeder canal","Redhills
Inflow
Cholavaram","Redhills
Outflow
Total","Redhills
Outflow
Evaporation","Redhills
Outflow
Irrigation","Redhills
Outflow
Dam","Redhills
Outflow
Metro","Chembarambakkam
Inflow
Total","Chembarambakkam
Inflow
Catchment","Chembarambakkam
Inflow
Link Canal","Chembarambakkam
Outflow
Total","Chembarambakkam
Outflow
Evaporation","Chembarambakkam
Outflow
Irrigation","Chembarambakkam
Outflow
Dam","Chembarambakkam
Outflow
Metro","Chembarambakkam
Outflow
Sipcot","Veeranam
Inflow
Total","Veeranam
Inflow
Catchment","Veeranam
Inflow
Vadavar","Veeranam
Outflow
Total","Veeranam
Outflow
Evaporation","Veeranam
Outflow
Irrigation","Veeranam
Outflow
Dam","Veeranam
Outflow
CMWSSB","Veeranam
Outflow
VNSS","ThervoyKandigai
Inflow
Total","ThervoyKandigai
Inflow
Catchment","ThervoyKandigai
Inflow
From Kandaleru","ThervoyKandigai
Outflow
Total","ThervoyKandigai
Outflow
Evaporation","ThervoyKandigai
Outflow
Irrigation","ThervoyKandigai
Outflow
Dam","ThervoyKandigai
Outflow
To Poondi"
08-Sep-23,610,320,290,80,40,0,0,0,40,48,26,0,25,5,0,0,20,536,516,20,0,189,30,0,0,159,429,429,0,140,26,2,0,108,4,0,0,0,124,0,0,0,54,70,0,0,0,22,10,0,0,
09-Sep-23,560,270,290,410,40,0,0,330,40,22,0,0,25,5,0,0,20,317,0,297,20,189,30,0,0,159,105,105,0,140,26,2,0,108,4,0,0,0,124,0,0,0,54,70,0,0,0,22,10,0,0,
10-Sep-23,460,150,310,460,40,0,0,380,40,22,0,0,25,5,0,0,20,345,0,325,20,189,30,0,0,159,19,19,0,135,26,0,0,107,2,0,0,0,124,0,0,0,54,70,0,,,21,10,0,0,
11-Sep-23,445,110,335,460,40,0,0,380,40,22,0,0,25,5,0,0,20,345,0,325,20,189,30,0,0,159,0,0,0,139,32,0,0,104,3,0,0,0,124,0,0,0,54,70,0,0,0,21,10,0,0,
12-Sep-23,375,35,340,445,40,0,0,365,40,22,0,0,25,5,0,0,20,345,0,325,20,189,30,0,0,159,0,0,0,150,43,0,0,104,3,0,0,0,124,0,0,0,54,70,0,0,0,21,10,0,0,
13-Sep-23,360,0,360,245,40,0,0,165,40,22,0,0,25,5,0,0,20,286,0,266,20,189,30,0,0,159,0,0,0,139,31,0,0,104,4,0,0,0,124,0,0,0,54,70,0,0,0,21,10,0,0,
14-Sep-23,620,260,360,245,40,0,0,165,40,22,0,0,25,5,0,0,20,316,148,148,20,189,30,0,0,159,0,0,0,138,31,0,0,104,3,0,0,0,124,0,0,0,54,70,0,0,0,21,10,0,0,
15-Sep-23,410,50,360,380,40,0,0,300,40,22,0,0,25,5,0,0,20,336,46,270,20,189,30,0,0,159,80,80,0,138,31,0,0,104,3,0,0,0,124,0,0,0,54,70,0,0,0,21,10,0,0,
16-Sep-23,540,180,360,430,40,0,0,350,40,48,26,0,25,5,0,0,20,501,166,315,20,189,30,0,0,159,22,22,0,138,31,0,0,104,3,0,0,0,124,0,0,0,54,70,20,20,0,16,5,0,0,
17-Sep-23,1250,890,360,430,40,0,0,350,40,60,38,0,25,5,0,0,20,582,247,315,20,189,30,0,0,159,484,484,0,137,31,0,0,104,2,0,0,0,124,0,0,0,54,70,50,50,0,16,5,0,0,
18-Sep-23,1120,730,390,380,40,0,0,300,40,22,0,0,25,5,0,0,20,443,153,270,20,189,30,0,0,159,312,312,0,138,31,0,0,104,3,0,0,0,124,0,0,0,54,70,10,10,0,20,10,0,0,
19-Sep-23,1030,650,380,460,40,0,0,380,40,82,60,0,35,5,0,0,30,536,166,345,25,189,30,0,0,159,80,80,0,138,31,0,0,104,3,0,0,0,124,0,0,0,54,70,40,40,0,16,5,0,0,
20-Sep-23,725,340,385,460,40,0,0,380,40,58,36,0,35,5,0,0,30,443,73,345,25,189,30,0,0,159,22,22,0,138,31,0,0,104,3,0,0,0,248,0,124,0,54,70,5,5,0,21,10,0,0,
21-Sep-23,630,250,380,460,40,0,0,380,40,58,36,0,35,5,0,0,30,432,62,345,25,189,30,0,0,159,22,22,0,138,31,0,0,104,3,0,0,0,248,0,124,0,54,70,0,0,0,21,10,0,0,
22-Sep-23,600,240,360,460,40,0,0,380,40,58,36,0,35,5,0,0,30,410,40,345,25,189,30,0,0,159,113,113,0,136,30,0,0,104,2,0,0,0,314,0,220,0,54,40,0,0,0,21,10,0,0,
23-Sep-23,560,200,360,460,40,0,0,380,40,38,16,0,35,5,0,0,30,396,26,345,25,189,30,0,0,159,23,23,0,139,31,0,0,104,4,0,0,0,284,0,200,0,54,30,0,0,0,16,5,0,0,
24-Sep-23,1100,740,360,460,40,0,0,380,40,69,47,0,35,5,0,0,30,467,97,345,25,189,30,0,0,159,278,278,0,139,31,0,0,104,4,0,0,0,284,0,200,0,54,30,25,25,0,14,5,0,0,
25-Sep-23,1520,1150,370,460,40,0,0,380,40,209,187,0,35,5,0,0,30,513,143,345,25,189,30,0,0,159,775,775,0,138,31,0,0,104,3,0,0,0,279,0,195,0,54,30,10,10,0,16,5,0,0,
26-Sep-23,2040,1660,380,1684,40,0,974,630,40,93,71,0,35,5,0,0,30,525,155,345,25,189,30,0,0,159,1284,1072,212,138,31,0,0,104,3,0,0,0,290,0,206,0,54,30,0,0,0,17,10,0,0,
27-Sep-23,2600,2210,390,1684,40,0,974,630,40,572,0,550,40,5,0,0,35,421,46,345,30,189,30,0,0,159,843,631,212,137,31,0,0,104,2,0,0,0,284,0,200,0,54,30,25,25,0,5,5,0,0,
28-Sep-23,3210,3080,130,3210,40,0,2500,630,40,652,0,630,40,5,0,0,35,778,398,345,35,189,30,0,0,159,1029,817,212,138,31,0,0,104,3,0,0,0,284,0,200,0,54,30,450,50,400,35,35,0,0,
29-Sep-23,2840,2800,40,3210,40,0,2500,630,40,537,0,515,5,5,0,0,0,490,145,345,0,189,30,0,0,159,705,493,212,138,31,0,0,104,3,0,0,0,284,0,200,0,54,30,420,0,420,45,45,0,0,
30-Sep-23,2100,2100,0,3210,40,0,2500,630,40,595,0,573,5,5,0,0,0,345,0,0,345,189,30,0,0,159,625,413,212,139,31,0,0,104,4,0,0,0,189,0,105,0,54,30,425,0,425,45,45,0,0,
01-Oct-23,1200,1200,0,1200,30,0,500,630,40,547,0,525,5,5,0,0,0,371,26,345,0,189,30,0,0,159,368,156,212,137,31,0,0,104,2,0,0,0,284,0,200,0,54,30,415,0,415,45,45,0,0,
02-Oct-23,1020,1020,0,1200,30,0,500,630,40,374,0,352,10,10,0,0,0,371,26,0,345,189,30,0,0,159,323,111,212,138,31,0,,104,3,0,0,0,284,0,210,0,54,20,395,0,395,45,45,0,0,
03-Oct-23,330,330,0,330,30,,160,100,40,287,0,265,10,10,0,0,0,120,0,0,120,189,30,0,0,159,264,179,85,137,31,0,0,104,2,0,0,0,284,54,0,0,210,20,395,0,395,45,45,0,0,
04-Oct-23,170,140,30,630,30,0,80,480,40,184,0,162,10,10,0,0,0,325,0,0,325,189,30,0,0,159,265,180,85,138,31,0,0,104,3,0,0,0,284,0,210,0,54,20,15,0,15,15,15,0,0,
05-Oct-23,140,120,20,550,30,0,80,400,40,114,0,92,10,10,0,0,0,325,0,325,0,189,30,0,0,159,230,220,10,137,31,0,0,104,2,0,0,0,475,0,391,0,54,30,0,0,0,15,15,0,0,
06-Oct-23,480,480,0,550,30,0,80,400,40,91,0,69,10,10,0,0,0,408,83,325,0,189,30,0,0,159,232,222,10,139,31,0,0,104,4,0,0,0,379,0,295,0,54,30,0,0,0,15,15,0,0,
07-Oct-23,380,380,0,550,30,,80,400,40,149,58,69,10,10,0,0,0,351,26,325,0,189,30,0,0,159,231,221,10,138,31,0,0,104,3,0,0,0,284,0,200,0,54,30,0,0,0,15,15,0,0,
08-Oct-23,300,300,0,550,30,0,80,400,40,117,26,69,10,10,0,0,0,325,0,325,0,189,30,0,0,159,393,383,10,138,31,0,0,104,3,0,0,0,284,0,201,0,53,30,0,0,0,15,15,0,0,
09-Oct-23,200,200,0,550,30,0,80,400,40,58,0,36,10,10,0,0,0,325,0,325,0,189,30,0,0,159,214,204,10,237,31,0,100,104,2,0,0,0,189,0,106,0,53,30,0,0,0,15,15,0,0,
10-Oct-23,180,180,0,550,30,0,80,400,40,22,0,0,10,10,0,0,0,325,0,325,0,189,30,0,0,159,156,146,10,237,31,0,100,104,2,0,0,0,189,0,107,0,52,30,0,0,0,15,15,0,0,
11-Oct-23,370,370,0,550,30,0,80,400,40,22,0,0,10,10,0,0,0,325,0,325,0,189,30,0,0,159,203,193,10,238,31,0,100,104,3,0,0,0,284,0,203,0,51,30,0,0,0,15,15,0,0,
12-Oct-23,210,210,0,550,30,0,80,400,40,22,0,0,10,10,0,0,0,325,0,325,0,189,159,0,0,30,215,205,10,238,31,0,100,104,3,0,0,0,284,0,203,0,51,30,0,0,0,15,15,0,0,
13-Oct-23,170,170,0,550,30,0,80,400,40,22,0,0,10,10,0,0,0,270,0,270,0,189,30,0,0,159,189,104,85,189,31,0,50,104,4,0,0,0,373,0,322,0,51,0,0,0,0,15,15,0,0,
14-Oct-23,120,120,0,545,25,0,80,400,40,22,0,0,10,10,0,0,0,270,0,270,0,189,30,0,0,159,188,103,85,188,31,0,50,104,3,0,0,0,148,0,99,0,49,0,0,0,0,15,15,0,0,
15-Oct-23,270,270,0,545,25,0,80,400,40,58,36,0,10,10,0,0,0,296,26,270,0,189,30,0,0,159,213,128,85,190,31,0,50,105,4,0,0,0,148,49,99,0,0,0,0,0,0,15,15,0,0,
16-Oct-23,170,170,0,545,25,0,80,400,40,48,26,0,10,10,0,0,0,270,0,270,0,189,30,0,0,159,188,103,85,188,31,50,0,104,3,0,0,0,148,0,106,0,42,0,0,0,0,15,15,0,0,
17-Oct-23,120,120,0,545,25,0,80,400,40,22,0,0,10,10,0,0,0,270,0,270,0,189,30,0,0,159,490,405,85,189,31,0,50,104,4,0,0,0,101,0,59,0,42,0,0,0,0,15,15,0,0,
18-Oct-23,100,100,0,545,25,0,80,400,40,22,0,0,10,10,0,0,0,270,0,270,0,189,30,0,0,159,151,66,85,186,31,0,50,104,1,810,0,810,105,0,63,0,42,0,0,0,0,15,15,0,0,
19-Oct-23,100,100,0,545,25,0,80,400,40,22,0,0,10,10,0,0,0,270,0,270,0,189,30,0,0,159,151,66,85,188,31,0,50,104,3,937,0,937,111,0,65,0,46,0,0,0,0,15,15,0,0,
20-Oct-23,100,100,0,545,25,0,80,400,40,102,0,80,10,10,0,0,0,270,0,270,0,189,30,0,0,159,154,69,85,189,31,0,50,104,4,1546,0,1546,122,0,74,0,48,0,0,0,0,15,15,0,0,
21-Oct-23,90,90,0,545,25,0,80,400,40,102,0,80,10,10,0,0,0,270,0,270,0,189,30,0,0,159,188,103,85,188,31,0,50,104,3,1179,0,1179,136,0,86,0,50,0,0,0,0,15,15,0,0,
22-Oct-23,90,90,0,545,25,0,80,400,40,102,0,80,10,10,0,0,0,270,0,270,0,189,30,0,0,159,153,68,85,188,31,0,50,104,3,420,0,420,136,0,86,0,50,0,0,0,0,15,15,0,0,
23-Oct-23,90,90,0,545,25,0,80,400,40,102,0,80,10,10,0,0,0,270,0,270,0,189,30,0,0,159,154,69,85,189,31,0,50,104,4,147,0,147,147,0,97,0,50,0,0,0,0,15,15,0,0,
24-Oct-23,90,90,0,545,25,0,80,400,40,102,0,80,10,10,0,0,0,270,0,270,0,189,30,0,0,159,163,78,85,186,31,0,50,104,1,184,0,184,184,0,134,0,50,0,0,0,0,15,15,0,0,
25-Oct-23,90,90,0,545,25,0,80,400,40,102,0,80,10,10,0,0,0,270,0,270,0,189,30,0,0,159,164,79,85,187,31,0,50,104,2,0,0,0,190,0,140,0,50,0,0,0,0,15,15,0,0,
26-Oct-23,90,90,0,545,25,0,80,400,40,102,0,80,10,10,0,0,0,270,0,270,0,189,30,0,159,0,153,68,85,188,31,0,50,104,3,0,0,0,285,0,235,0,50,0,0,0,0,15,15,0,0,
27-Oct-23,90,90,0,545,25,0,80,400,40,58,0,36,12,12,0,0,0,270,0,270,0,189,30,0,0,159,165,80,85,188,31,0,50,104,3,0,0,0,285,0,239,0,46,0,0,0,0,15,15,0,0,
28-Oct-23,90,90,0,546,26,0,80,400,40,22,0,0,12,12,0,0,0,270,0,270,0,189,30,0,0,159,157,72,85,188,31,0,50,104,3,0,0,0,190,0,140,0,50,0,0,0,0,15,15,0,0,
29-Oct-23,70,70,0,545,25,0,80,400,40,22,0,0,12,12,0,0,0,296,26,270,0,189,30,0,0,159,157,72,85,188,31,0,50,104,3,0,0,0,284,0,233,0,51,0,0,0,0,15,15,0,0,
30-Oct-23,70,70,0,545,25,0,80,400,40,22,0,0,12,12,0,0,0,296,26,270,0,189,30,0,0,159,211,126,85,188,31,0,50,104,3,0,0,0,190,0,139,0,51,0,0,0,0,15,15,0,0,
31-Oct-23,160,160,0,545,25,0,80,400,40,105,83,0,12,12,0,0,0,686,416,270,0,189,30,0,0,159,362,277,85,188,31,0,50,104,3,0,0,0,95,0,44,0,51,0,30,30,0,10,10,0,0,
01-Nov-23,180,180,0,245,25,80,0,100,40,48,26,0,12,12,0,0,0,525,435,90,0,189,30,0,0,159,188,188,0,188,31,0,50,104,3,0,0,0,190,0,139,0,51,0,0,0,0,10,10,0,0,
02-Nov-23,130,130,0,245,25,0,80,100,40,58,36,0,12,12,0,0,0,190,100,90,0,189,30,0,0,159,72,72,0,188,31,0,50,104,3,0,0,0,190,0,139,0,51,0,0,0,0,10,10,0,0,
03-Nov-23,100,100,0,245,25,0,80,100,40,68,46,0,12,12,0,0,0,235,145,90,0,189,30,0,0,159,108,108,0,189,31,50,0,104,4,142,142,0,142,0,92,0,50,0,0,0,0,10,10,0,0,
04-Nov-23,120,120,0,245,25,0,80,100,40,82,60,0,12,12,0,0,0,698,608,90,0,189,30,0,0,159,385,385,0,188,31,0,50,104,3,313,313,0,123,0,74,0,49,0,0,0,0,10,10,0,0,
05-Nov-23,90,90,0,95,25,0,30,0,40,104,82,0,12,12,0,0,0,386,386,0,0,189,30,0,0,159,153,153,0,188,31,0,50,104,3,350,198,152,66,0,17,0,49,0,10,10,0,10,10,0,0,
06-Nov-23,70,70,0,95,25,0,30,0,40,58,36,0,12,12,0,0,0,189,189,0,0,189,30,0,0,159,188,188,0,188,31,0,50,104,3,66,0,66,66,0,17,0,49,0,0,0,0,10,10,0,0,
07-Nov-23,230,230,0,68,25,0,30,0,13,92,92,0,12,12,0,0,0,142,142,0,0,189,30,0,0,159,107,107,0,188,31,0,50,104,3,0,0,0,284,0,235,0,49,0,0,0,0,10,10,0,0,
08-Nov-23,160,160,0,68,25,0,30,0,13,36,36,0,12,12,0,0,0,189,189,0,0,189,30,0,0,159,130,130,0,188,31,0,50,104,3,162,0,162,67,0,18,0,49,0,0,0,0,10,10,0,0,
09-Nov-23,140,140,0,68,25,0,30,0,13,12,12,0,12,12,0,0,0,46,46,0,0,189,30,0,0,159,198,198,0,161,31,0,25,104,1,447,0,447,67,0,18,0,49,0,0,0,0,10,10,0,0,
10-Nov-23,80,80,0,68,25,0,30,0,13,26,26,0,12,12,0,0,0,606,606,0,0,189,30,0,0,159,368,368,0,160,31,0,25,104,0,161,0,161,66,0,18,0,48,0,10,10,0,10,10,0,0,
11-Nov-23,60,60,0,68,25,0,30,0,13,12,12,0,12,12,0,0,0,189,189,0,0,189,30,0,0,159,57,57,0,161,31,0,25,104,1,446,0,446,66,18,0,0,48,0,0,0,0,10,10,0,0,
12-Nov-23,60,60,0,63,25,0,30,0,8,12,12,0,12,12,0,0,0,66,66,0,0,189,30,0,0,159,24,24,0,163,31,0,25,104,3,1016,0,1016,67,0,18,0,49,0,0,0,0,10,10,0,0,
13-Nov-23,40,40,0,68,25,0,30,0,13,12,12,0,12,12,0,0,0,36,36,0,0,189,30,0,0,159,22,22,0,161,31,0,25,104,1,1206,0,1206,68,0,18,0,50,0,0,0,0,10,10,0,0,
14-Nov-23,60,60,0,68,25,0,30,0,13,35,35,0,12,12,0,0,0,62,62,0,0,189,30,0,0,159,278,278,0,162,31,0,25,104,2,1093,305,788,50,0,0,0,50,0,0,0,0,10,10,0,0,
15-Nov-23,120,120,0,68,25,0,30,0,13,93,93,0,12,12,0,0,0,606,606,0,0,189,30,0,0,159,301,301,0,162,30,0,25,104,3,1530,248,1282,54,0,0,0,54,0,30,30,0,10,10,0,0,
16-Nov-23,120,120,0,68,25,0,30,0,13,81,81,0,12,12,0,0,0,258,258,0,0,189,30,0,0,159,189,189,0,166,30,0,25,108,3,1550,0,1550,57,0,0,0,57,0,10,10,0,10,10,0,0,
17-Nov-23,70,70,0,68,25,0,30,0,13,58,58,0,12,12,0,0,0,189,189,0,0,189,30,0,0,159,116,116,0,162,30,0,25,104,3,1210,0,1210,57,0,0,0,57,0,0,0,0,10,10,0,0,
18-Nov-23,70,70,0,68,25,0,30,0,13,36,36,0,12,12,0,0,0,70,70,0,0,189,30,0,0,159,61,61,0,119,30,0,25,61,3,902,0,902,57,0,0,0,57,0,0,0,0,10,10,0,0,
19-Nov-23,50,50,0,68,25,0,30,0,13,66,26,40,12,12,0,0,0,36,36,0,0,189,30,0,0,159,69,69,0,127,30,0,25,69,3,344,0,344,59,0,0,0,59,0,0,0,0,10,10,0,0,
20-Nov-23,40,40,0,68,25,0,30,0,13,66,26,40,12,12,0,0,0,0,0,0,0,189,30,0,0,159,123,123,0,158,30,0,25,102,1,59,0,59,59,0,0,0,59,0,10,10,0,10,10,0,0,
21-Nov-23,70,70,0,68,25,0,30,0,13,186,146,40,12,12,0,0,0,362,362,0,0,189,30,0,0,159,162,162,0,162,30,0,25,105,2,61,0,61,61,0,0,0,61,0,20,20,0,10,10,0,0,
22-Nov-23,70,70,0,68,25,0,30,0,13,66,26,40,12,12,0,0,0,189,189,0,0,189,30,0,0,159,142,142,0,164,30,0,25,4,105,0,0,0,141,0,0,0,58,83,10,10,0,10,10,0,0,
23-Nov-23,210,210,0,68,25,0,30,0,13,197,157,40,12,12,0,0,0,525,525,0,0,189,30,0,0,159,451,451,0,162,30,0,25,104,3,0,0,0,281,0,37,0,61,183,20,20,0,10,10,0,0,
24-Nov-23,150,150,0,68,25,0,30,0,13,231,191,40,12,12,0,0,0,455,455,0,0,189,30,0,0,159,198,198,0,163,30,0,25,105,3,0,0,0,281,0,37,0,61,183,10,10,0,10,10,0,0,
25-Nov-23,50,50,0,38,25,0,0,0,13,220,220,0,12,12,0,0,0,235,235,0,0,189,30,0,0,159,128,128,0,163,30,0,25,105,3,0,0,0,422,0,0,0,59,363,10,10,0,10,10,0,0,
26-Nov-23,50,50,0,38,25,0,0,0,13,12,12,0,12,12,0,0,0,166,166,0,0,189,30,0,0,159,164,164,0,164,30,0,25,105,4,3776,3776,0,395,0,37,0,58,300,10,10,0,10,10,0,0,
27-Nov-23,100,100,0,38,25,0,0,0,13,174,174,0,12,12,0,0,0,281,281,0,0,189,30,0,0,159,532,532,0,162,30,0,25,105,2,0,0,0,845,0,37,0,59,749,15,15,0,10,10,0,0,
28-Nov-23,700,700,0,38,25,0,0,0,13,231,231,0,12,12,0,0,0,663,663,0,0,189,30,0,0,159,452,452,0,163,30,0,25,105,3,0,0,0,282,0,37,0,60,185,80,80,0,10,10,0,0,
29-Nov-23,760,760,0,38,25,0,0,0,13,393,393,0,12,12,0,0,0,570,570,0,0,189,30,0,0,159,514,514,0,340,30,0,202,105,3,247,247,0,247,0,37,0,60,150,50,50,0,10,10,0,0,
30-Nov-23,920,920,0,38,25,0,0,0,13,362,362,0,362,12,0,350,0,389,389,0,0,389,30,0,200,159,3098,3098,0,2566,30,0,2429,105,2,249,249,0,249,0,37,0,62,150,80,80,0,10,10,0,0,
01-Dec-23,730,730,0,38,25,0,0,0,13,242,242,0,612,12,0,600,0,985,985,0,0,2189,30,0,2000,159,1431,1431,0,526,15,0,402,105,4,210,210,0,817,37,0,0,62,718,50,50,0,10,10,0,0,
02-Dec-23,370,370,0,38,25,0,0,0,13,279,279,0,612,12,0,600,0,522,522,0,0,2189,30,0,2000,159,609,609,0,3285,15,0,3162,105,3,0,0,0,282,0,37,0,62,183,50,50,0,10,10,0,0,
03-Dec-23,830,830,0,25,25,0,0,0,0,890,890,0,612,12,0,600,0,1276,1276,0,0,2189,30,0,2000,159,450,450,0,1650,15,0,1528,105,2,99,99,0,99,0,37,0,62,0,150,150,0,10,10,0,0,
04-Dec-23,3950,3950,0,25,25,0,0,0,0,4506,4506,0,2562,12,0,2550,0,5777,5777,0,0,2189,30,0,2000,159,5304,5304,0,3279,15,0,3162,100,2,100,100,0,100,0,37,0,63,0,371,371,0,371,0,0,371,
05-Dec-23,0,,,0,,,,,,0,,,0,,,,,0,,,,0,,,,,0,,,0,,,,,,0,,,0,,,,,,0,,,0,,,,
06-Dec-23,8585,8585,0,8585,25,0,8560,0,0,2662,2662,0,2662,12,0,2650,0,1240,1240,0,0,1189,30,0,1000,159,4166,4166,0,6110,15,0,6000,95,0,77,77,0,77,0,37,0,40,0,450,450,0,450,10,0,440,
07-Dec-23,4675,4675,0,4700,25,0,4675,0,0,2309,2309,0,2716,16,0,2400,300,850,550,0,300,289,30,0,100,159,2606,2606,0,2606,15,0,2500,89,2,0,0,0,141,0,89,0,52,0,347,347,0,347,10,0,337,
08-Dec-23,2380,2380,0,3215,25,0,3190,0,0,800,800,0,2016,16,0,2000,0,640,640,0,0,289,30,0,100,159,2293,2293,0,2622,15,0,2500,105,2,2713,2713,0,104,0,40,0,64,0,269,269,0,269,10,0,0,
09-Dec-23,2990,2990,0,3215,25,0,3190,0,0,750,750,0,1736,16,0,1720,0,396,396,0,0,489,30,0,300,159,1511,1511,0,2622,15,0,2500,105,2,104,104,0,104,0,40,0,64,0,185,185,0,185,10,0,175,
10-Dec-23,1610,1610,0,1009,25,0,984,0,0,750,750,0,1456,16,0,1440,0,239,239,0,0,239,30,0,50,159,1091,1091,0,1623,15,0,1500,105,3,74,74,0,74,10,0,0,64,0,118,118,0,118,10,0,108,
11-Dec-23,1380,1380,0,512,25,0,487,0,0,556,556,0,846,16,0,0,830,239,239,0,0,239,30,0,50,159,973,973,0,1123,15,0,1000,105,3,0,0,0,140,0,76,0,64,0,102,102,0,102,10,0,92,
12-Dec-23,1080,1080,0,512,25,0,487,0,0,328,328,0,536,16,0,520,0,189,189,0,0,189,30,0,0,159,622,622,0,622,15,0,500,105,2,0,0,0,113,0,48,0,65,0,72,72,0,72,10,0,62,
13-Dec-23,840,840,0,512,25,0,487,0,0,257,257,0,396,16,0,380,0,189,189,0,0,189,30,0,0,159,485,485,0,624,15,0,500,105,4,0,0,0,225,0,160,0,65,0,54,54,0,54,10,0,44,
14-Dec-23,840,840,0,269,25,0,244,0,0,46,46,0,16,16,0,0,0,189,189,0,0,189,30,0,0,159,231,231,0,324,15,0,200,105,4,0,0,0,283,0,218,0,65,0,32,32,0,32,10,0,22,
15-Dec-23,680,680,0,269,25,0,244,0,0,46,46,0,16,16,0,0,0,189,189,0,0,189,30,0,0,159,207,207,0,323,15,0,200,105,3,0,0,0,248,64,184,0,0,0,32,32,0,32,10,0,22,
16-Dec-23,680,680,0,269,25,0,244,0,0,155,155,0,16,16,0,0,0,281,281,0,0,189,30,0,0,159,246,246,0,223,15,0,100,105,3,0,0,0,249,0,184,0,65,0,32,32,0,32,10,0,22,
17-Dec-23,700,700,0,269,25,0,244,0,0,85,85,0,16,16,0,0,0,235,235,0,0,189,30,0,0,159,223,223,0,223,15,0,100,105,3,0,0,0,249,0,184,0,65,0,32,32,0,32,10,0,22,
18-Dec-23,270,270,0,675,25,0,650,0,0,51,51,0,16,16,0,0,0,189,189,0,0,189,30,0,0,159,198,198,0,222,15,0,100,105,2,0,0,0,167,0,101,0,66,0,26,26,0,26,10,0,16,
19-Dec-23,240,240,0,675,25,0,650,0,0,16,16,0,16,16,0,0,0,143,143,0,0,189,30,0,0,159,188,188,0,223,15,0,100,105,3,0,0,0,249,0,184,0,65,0,20,20,0,20,10,0,10,
20-Dec-23,220,220,0,675,25,0,650,0,0,51,51,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,165,165,0,223,15,0,100,105,3,0,0,0,249,0,184,0,65,0,18,18,0,18,8,0,10,
21-Dec-23,220,220,0,525,500,0,25,0,0,51,51,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,114,114,0,172,15,0,50,105,2,0,0,0,373,0,308,0,65,0,16,16,0,16,6,0,0,
22-Dec-23,210,210,0,525,25,0,500,0,0,51,51,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,139,139,0,174,15,0,50,105,4,0,0,0,249,0,184,0,65,0,16,16,0,16,6,0,10,
23-Dec-23,200,200,0,431,25,0,400,0,6,51,51,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,115,115,0,173,15,0,50,105,3,0,0,0,124,0,59,0,65,0,13,13,0,13,3,0,10,
24-Dec-23,170,170,0,133,25,0,100,0,8,28,28,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,56,56,0,172,15,0,50,105,2,0,0,0,124,0,59,0,65,0,13,13,0,13,3,0,10,
25-Dec-23,140,140,0,136,25,0,100,0,11,28,28,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,56,56,0,172,15,0,50,105,2,0,0,0,124,0,59,0,65,0,13,13,0,13,3,0,10,
26-Dec-23,140,140,0,138,25,0,100,0,13,28,28,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,56,56,0,172,15,0,50,105,2,0,0,0,373,0,307,0,66,0,10,10,0,10,10,0,0,
27-Dec-23,140,140,0,138,25,0,100,0,13,16,16,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,56,56,0,126,15,3,0,105,3,0,0,0,314,0,249,0,65,0,10,10,0,10,10,0,0,
28-Dec-23,140,140,0,138,25,0,100,,13,16,16,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,34,34,0,127,15,3,0,105,4,0,0,0,285,0,220,0,65,0,10,10,0,10,10,0,0,
29-Dec-23,90,90,0,88,25,0,50,0,13,16,16,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,34,34,0,126,15,3,0,105,3,0,0,0,285,0,221,0,64,0,10,10,0,10,10,0,0,
30-Dec-23,90,90,0,88,25,0,50,0,13,16,16,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,33,33,0,126,15,3,0,105,3,0,0,0,279,0,214,0,65,0,10,10,0,10,10,0,0,
31-Dec-23,70,70,0,38,25,0,0,0,13,16,16,0,16,16,0,0,0,46,46,0,0,189,30,0,0,159,33,33,0,126,15,3,0,105,3,0,0,0,190,0,125,0,65,0,10,10,0,10,10,0,0,
