Date,"Poondi
Inflow
Total","Poondi
Inflow
Catchment","Poondi
Inflow
KP Canal","Poondi
Outflow
Total","Poondi
Outflow
Evaporation","Poondi
Outflow
Irrigation","Poondi
Outflow
Dam","Poondi
Outflow
Link Canal","Poondi
Outflow
Baby Canal","Cholavaram
Inflow
Total","Cholavaram
Inflow
Catchment","Cholavaram
Inflow
U.S. Channel","Cholavaram
Outflow
Total","Cholavaram
Outflow
Evaporation","Cholavaram
Outflow
Irrigation","Cholavaram
Outflow
Dam","Cholavaram
Outflow
L.S. Channel","Redhills
Inflow
Total","Redhills
Inflow
Catchment","Redhills
Inflow
Feeder canal","Redhills
Inflow
Cholavaram","Redhills
Outflow
Total","Redhills
Outflow
Evaporation","Redhills
Outflow
Irrigation","Redhills
Outflow
Dam","Redhills
Outflow
Metro","Chembarambakkam
Inflow
Total","Chembarambakkam
Inflow
Catchment","Chembarambakkam
Inflow
Link Canal","Chembarambakkam
Outflow
Total","Chembarambakkam
Outflow
Evaporation","Chembarambakkam
Outflow
Irrigation","Chembarambakkam
Outflow
Dam","Chembarambakkam
Outflow
Metro","Chembarambakkam
Outflow
Sipcot","Veeranam
Inflow
Total","Veeranam
Inflow
Catchment","Veeranam
Inflow
Vadavar","Veeranam
Outflow
Total","Veeranam
Outflow
Evaporation","Veeranam
Outflow
Irrigation","Veeranam
Outflow
Dam","Veeranam
Outflow
CMWSSB","Veeranam
Outflow
VNSS","ThervoyKandigai
Inflow
Total","ThervoyKandigai
Inflow
Catchment","ThervoyKandigai
Inflow
From Kandaleru","ThervoyKandigai
Outflow
Total","ThervoyKandigai
Outflow
Evaporation","ThervoyKandigai
Outflow
Irrigation","ThervoyKandigai
Outflow
Dam","ThervoyKandigai
Outflow
To Poondi"
08-Jul-21,545,0,545,179,15,0,0,155,9,0,0,0,10,10,0,0,0,130,0,130,0,161,43,0,0,118,0,0,0,151,40,0,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
09-Jul-21,581,0,581,179,15,0,0,155,9,0,0,0,10,10,0,0,0,182,52,130,0,159,43,0,0,116,955,955,0,151,40,0,0,108,3,0,0,0,0,0,0,0,0,0,20,20,0,5,5,0,0,0
10-Jul-21,591,0,591,179,15,0,0,155,9,0,0,0,10,10,0,0,0,182,52,130,0,158,43,0,0,115,155,155,0,151,40,0,0,108,3,0,0,0,0,0,0,0,0,0,10,10,0,5,5,0,0,0
11-Jul-21,620,0,620,24,15,0,0,0,9,0,0,0,10,10,0,0,0,120,45,75,0,158,43,0,0,115,0,0,0,151,40,0,0,108,3,386,0,386,0,0,0,0,0,0,10,10,0,5,5,0,0,0
12-Jul-21,602,0,602,24,15,0,0,0,9,0,0,0,10,10,0,0,0,35,35,0,0,157,43,0,0,114,0,0,0,148,40,0,0,108,0,386,0,386,0,0,0,0,0,0,0,0,0,5,5,0,0,0
13-Jul-21,400,0,400,24,15,0,0,0,9,0,0,0,10,10,0,0,0,23,23,0,0,159,43,0,0,116,0,0,0,151,40,0,0,108,3,413,0,413,0,0,0,0,0,0,0,0,0,5,5,0,0,0
14-Jul-21,247,0,247,24,15,0,0,0,9,0,0,0,10,10,0,0,0,46,46,0,0,159,43,0,0,116,0,0,0,151,40,0,0,108,3,386,0,386,0,0,0,0,0,0,0,0,0,5,5,0,0,0
15-Jul-21,429,0,429,24,15,0,0,0,9,44,44,0,10,10,0,0,0,160,160,0,0,161,43,0,0,118,150,150,0,151,40,0,0,108,3,335,0,335,0,0,0,0,0,0,0,0,0,5,5,0,0,0
16-Jul-21,620,0,620,24,15,0,0,0,9,0,0,0,10,10,0,0,0,95,95,0,0,165,43,0,0,122,0,0,0,151,40,0,0,108,3,334,0,334,0,0,0,0,0,0,0,0,0,5,5,0,0,0
17-Jul-21,971,279,692,24,15,0,0,0,9,75,75,0,10,10,0,0,0,330,330,0,0,159,43,0,0,116,520,520,0,151,40,0,0,108,3,323,0,323,0,0,0,0,0,0,10,10,0,5,5,0,0,0
18-Jul-21,730,74,656,24,15,0,0,0,9,70,70,0,10,10,0,0,0,300,300,0,0,161,43,0,0,118,520,520,0,151,40,0,0,108,3,167,0,167,0,0,0,0,0,0,0,0,0,5,5,0,0,0
19-Jul-21,864,192,672,31,22,0,0,0,9,137,137,0,10,10,0,0,0,552,552,0,0,159,43,0,0,116,150,150,0,148,40,0,0,108,0,167,0,167,0,0,0,0,0,0,30,30,0,5,5,0,0,0
20-Jul-21,760,102,658,31,22,0,0,0,9,218,218,0,10,10,0,0,0,693,693,0,0,161,43,0,0,118,150,150,0,151,40,0,0,108,3,167,0,167,0,0,0,0,0,0,20,20,0,5,5,0,0,0
21-Jul-21,702,68,634,31,22,0,0,0,9,148,148,0,10,10,0,0,0,404,404,0,0,161,43,0,0,118,0,0,0,151,40,0,0,108,3,127,0,127,0,0,0,0,0,0,7,7,0,5,5,0,0,0
22-Jul-21,643,0,643,31,22,0,0,0,9,0,0,0,10,10,0,0,0,135,135,0,0,159,43,0,0,116,0,0,0,151,40,0,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
23-Jul-21,643,0,643,31,22,0,0,0,9,10,10,0,10,10,0,0,0,23,23,0,0,162,43,0,0,119,0,0,0,151,40,0,0,108,3,49,0,49,0,0,0,0,0,0,0,0,0,5,5,0,0,0
24-Jul-21,668,0,668,31,22,0,0,0,9,10,10,0,10,10,0,0,0,23,23,0,0,161,43,0,0,118,0,0,0,148,40,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
25-Jul-21,676,0,676,31,22,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,162,43,0,0,119,0,0,0,151,40,0,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
26-Jul-21,684,0,684,31,22,0,0,0,9,23,23,0,10,10,0,0,0,35,35,0,0,159,43,0,0,116,0,0,0,148,40,0,0,108,0,39,0,39,0,0,0,0,0,0,70,70,0,5,5,0,0,0
27-Jul-21,682,0,682,31,22,0,0,0,9,10,10,0,10,10,0,0,0,23,23,0,0,161,43,0,0,118,0,0,0,151,40,0,0,108,3,29,0,29,0,0,0,0,0,0,20,20,0,5,5,0,0,0
28-Jul-21,660,0,660,31,22,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,158,43,0,0,115,0,0,0,151,40,0,0,108,3,29,0,29,0,0,0,0,0,0,8,8,0,5,5,0,0,0
29-Jul-21,658,0,658,31,22,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,159,43,0,0,116,0,0,0,151,40,0,0,108,3,29,0,29,0,0,0,0,0,0,0,0,0,5,5,0,0,0
30-Jul-21,680,0,680,31,22,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,159,43,0,0,116,0,0,0,151,40,0,0,108,3,29,0,29,0,0,0,0,0,0,0,0,0,5,5,0,0,0
31-Jul-21,686,0,686,31,22,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,157,43,0,0,114,0,0,0,151,40,0,0,108,3,29,0,29,0,0,0,0,0,0,0,0,0,5,5,0,0,0
01-Aug-21,680,0,680,37,31,0,0,0,6,0,0,0,10,10,0,0,0,0,0,0,0,157,43,0,0,114,0,0,0,148,40,0,0,108,0,29,0,29,0,0,0,0,0,0,10,10,0,5,5,0,0,0
02-Aug-21,659,0,659,40,31,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,158,43,0,0,115,0,0,0,161,40,10,0,108,3,29,0,29,0,0,0,0,0,0,0,0,0,5,5,0,0,0
03-Aug-21,659,0,659,40,31,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,159,43,0,0,116,0,0,0,161,40,10,0,108,3,29,0,29,0,0,0,0,0,0,50,0,50,15,15,0,0,0
04-Aug-21,655,0,655,42,33,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,163,43,0,0,120,0,0,0,161,40,10,0,108,3,29,0,29,0,0,0,0,0,0,50,0,50,15,15,0,0,0
05-Aug-21,632,0,632,42,33,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,159,43,0,0,116,0,0,0,161,40,10,0,108,3,29,0,29,0,0,0,0,0,0,50,0,50,15,15,0,0,0
06-Aug-21,561,0,561,42,33,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,161,43,0,0,118,0,0,0,161,40,10,0,108,3,49,0,49,0,0,0,0,0,0,50,0,50,15,15,0,0,0
07-Aug-21,518,0,518,284,33,0,0,242,9,0,0,0,10,10,0,0,0,120,0,120,0,159,43,0,0,116,0,0,0,161,40,10,0,108,3,49,0,49,0,0,0,0,0,0,50,0,50,15,15,0,0,0
08-Aug-21,535,0,535,554,33,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,158,43,0,0,115,160,0,160,181,40,30,0,108,3,59,0,59,0,0,0,0,0,0,50,0,50,15,15,0,0,0
09-Aug-21,535,0,535,554,33,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,159,43,0,0,116,160,0,160,186,40,35,0,108,3,59,0,59,0,0,0,0,0,0,50,0,50,15,15,0,0,0
10-Aug-21,993,463,530,554,33,0,0,512,9,102,102,0,10,10,0,0,0,250,0,250,0,158,43,0,0,115,725,565,160,186,40,35,0,108,3,49,0,49,0,0,0,0,0,0,70,20,50,15,15,0,0,0
11-Aug-21,846,301,545,554,33,0,0,512,9,34,34,0,10,10,0,0,0,250,250,0,0,161,43,0,0,118,320,160,160,161,40,10,0,108,3,49,0,49,0,0,0,0,0,0,50,0,50,15,15,0,0,0
12-Aug-21,707,162,545,554,33,0,0,512,9,10,10,0,10,10,0,0,0,250,0,250,0,161,43,0,0,118,300,140,160,161,40,10,0,108,3,251,0,251,9,0,0,0,9,0,50,0,50,15,15,0,0,0
13-Aug-21,557,0,557,554,33,0,0,512,9,10,10,0,10,10,0,0,0,250,0,250,0,159,43,0,0,116,160,0,160,161,40,10,0,108,3,948,0,948,18,0,0,0,18,0,50,0,50,15,15,0,0,0
14-Aug-21,561,0,561,554,33,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,163,43,0,0,120,160,0,160,160,40,15,0,102,3,1080,0,1080,18,0,0,0,18,0,25,0,25,15,15,0,0,0
15-Aug-21,553,0,553,554,33,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,161,43,0,0,118,160,0,160,163,40,15,0,105,3,1008,0,1008,21,0,0,0,21,0,20,0,20,15,15,0,0,0
16-Aug-21,555,0,555,554,33,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,159,43,0,0,116,160,0,160,162,40,15,0,104,3,895,895,0,22,0,0,0,22,0,20,0,20,15,15,0,0,0
17-Aug-21,703,150,553,554,33,0,0,512,9,44,44,0,10,10,0,0,0,459,209,250,0,159,43,0,0,116,320,160,160,160,40,15,0,105,0,786,0,786,27,0,0,0,27,0,20,0,20,15,15,0,0,0
18-Aug-21,716,150,566,557,36,0,0,512,9,10,10,0,10,10,0,0,0,250,0,250,0,165,43,0,0,122,320,160,160,163,40,15,0,105,3,1149,0,1149,30,0,0,0,30,0,20,0,20,15,15,0,0,0
19-Aug-21,711,125,586,557,36,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,164,43,0,0,121,160,0,160,158,40,10,0,105,3,1364,0,1364,32,0,0,0,32,0,20,0,20,15,15,0,0,0
20-Aug-21,721,135,586,557,36,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,164,43,0,0,121,250,90,160,160,40,10,0,107,3,1574,0,1574,32,0,0,0,32,0,20,0,20,15,15,0,0,0
21-Aug-21,697,120,577,557,36,0,0,512,9,0,0,0,10,10,0,0,0,250,0,250,0,165,43,0,0,122,160,0,160,159,40,10,0,106,3,1623,0,1623,32,0,0,0,32,0,20,0,20,15,15,0,0,0
22-Aug-21,649,85,564,557,36,0,0,512,9,67,67,0,10,10,0,0,0,767,517,250,0,166,43,0,0,123,160,0,160,161,40,10,0,108,3,1844,0,1844,182,0,0,0,32,150,0,0,0,5,5,0,0,0
23-Aug-21,557,50,507,557,36,0,0,512,9,10,10,0,10,10,0,0,0,408,158,250,0,165,43,0,0,122,160,0,160,162,40,15,0,104,3,1506,0,1506,548,0,0,0,48,500,0,0,0,5,5,0,0,0
24-Aug-21,558,20,538,557,36,0,0,512,9,0,0,0,10,10,0,0,0,359,109,250,0,163,43,0,0,120,160,0,160,163,40,15,0,105,3,1652,0,1652,52,0,0,0,52,0,0,0,0,5,5,0,0,0
25-Aug-21,939,362,577,557,36,0,0,512,9,0,0,0,10,10,0,0,0,291,41,250,0,164,43,0,0,121,160,0,160,161,40,15,0,103,3,403,0,403,403,0,0,0,52,351,10,10,0,5,5,0,0,0
26-Aug-21,866,315,551,557,36,0,0,512,9,0,0,0,10,10,0,0,0,302,52,250,0,164,43,0,0,121,160,0,160,163,40,15,0,105,3,52,0,52,52,0,0,0,52,0,0,0,0,5,5,0,0,0
27-Aug-21,847,296,551,607,36,0,0,512,59,56,6,50,10,10,0,0,0,695,445,250,0,163,43,0,0,120,520,360,160,161,40,15,0,103,3,52,0,52,52,0,0,0,52,0,5,5,0,5,5,0,0,0
28-Aug-21,1429,825,604,607,36,0,0,512,59,40,0,40,10,10,0,0,0,431,181,250,0,165,43,0,0,122,380,220,160,163,40,15,0,105,3,51,0,51,51,0,0,0,51,0,5,5,0,5,5,0,0,0
29-Aug-21,1105,532,573,607,36,0,0,512,59,56,16,40,10,10,0,0,0,510,370,140,0,163,43,0,0,120,280,120,160,163,40,15,0,105,3,52,0,52,52,0,0,0,52,0,0,0,0,5,5,0,0,0
30-Aug-21,1009,436,573,673,36,0,0,578,59,102,62,40,10,10,0,0,0,160,0,160,0,162,43,0,0,119,160,60,100,158,40,10,0,105,3,52,0,52,52,0,0,0,52,0,0,0,0,5,5,0,0,0
31-Aug-21,847,270,577,673,36,0,0,578,59,102,62,40,10,10,0,0,0,260,0,260,0,163,43,0,0,120,260,60,200,158,40,10,0,105,3,0,0,0,140,30,0,0,52,58,0,0,0,5,5,0,0,0
01-Sep-21,842,265,577,680,43,0,0,578,59,40,0,40,10,10,0,0,0,260,0,260,0,163,43,0,0,120,500,300,200,158,40,10,0,105,3,0,0,0,140,30,0,0,55,55,0,0,0,5,5,0,0,0
02-Sep-21,819,228,591,680,43,0,0,578,59,40,0,40,10,10,0,0,0,260,0,260,0,164,43,0,0,121,450,250,200,155,40,10,0,105,0,0,0,0,140,30,0,0,56,54,0,0,0,5,5,0,0,0
03-Sep-21,749,198,551,680,43,0,0,578,59,40,0,40,10,10,0,0,0,260,0,260,0,163,43,0,0,120,300,100,200,158,40,10,0,105,3,0,0,0,140,0,84,0,56,0,0,0,0,5,5,0,0,0
04-Sep-21,1160,661,499,685,43,0,0,578,64,40,0,40,10,10,0,0,0,260,0,260,0,178,43,0,0,135,335,135,200,161,40,10,0,108,3,0,0,0,140,57,83,0,0,0,0,0,0,5,5,0,0,0
05-Sep-21,906,415,491,685,43,0,0,578,64,40,0,40,10,10,0,0,0,260,0,260,0,173,43,0,0,130,250,50,200,150,40,0,0,107,3,0,,,140,0,83,0,57,0,0,,,5,5,0,0,0
06-Sep-21,754,181,573,685,43,0,0,578,64,40,0,0,10,10,0,0,0,260,0,260,0,173,43,0,0,130,400,200,200,150,40,0,0,107,3,0,0,0,140,83,0,0,57,0,0,0,0,5,5,0,0,0
07-Sep-21,1000,396,604,685,43,0,0,578,64,40,0,40,10,10,0,0,0,260,0,260,0,175,43,0,0,132,465,265,200,148,40,0,0,105,3,0,0,0,281,0,221,0,60,0,0,0,0,5,5,0,0,0
08-Sep-21,789,251,538,685,43,0,0,578,64,40,0,40,10,10,0,0,0,260,0,260,0,176,43,0,133,0,375,175,200,150,40,0,0,107,3,0,0,0,421,0,360,0,61,0,0,0,0,5,5,0,0,0
09-Sep-21,836,345,491,685,43,0,0,578,64,40,0,0,10,10,0,0,0,260,0,260,0,176,43,0,0,133,300,100,200,150,40,0,0,107,3,0,0,0,422,361,0,0,61,0,0,0,0,5,5,0,0,0
10-Sep-21,685,190,495,685,43,0,0,578,64,40,0,0,10,10,0,0,0,260,0,260,0,176,43,0,0,133,200,0,200,150,40,0,0,107,3,0,0,0,422,0,361,0,61,0,0,0,0,5,5,0,0,0
11-Sep-21,768,245,523,685,43,0,0,578,64,40,0,0,15,15,0,0,0,250,0,250,0,175,43,0,0,132,200,0,200,151,40,0,0,108,3,0,0,0,422,0,361,0,61,0,0,0,0,5,5,0,0,0
12-Sep-21,866,321,545,704,43,0,0,597,64,40,0,0,15,15,0,0,0,260,0,260,0,176,43,0,0,133,215,0,215,171,40,20,0,108,3,0,0,0,422,0,361,0,61,0,0,0,0,5,5,0,0,0
13-Sep-21,704,140,564,704,43,0,0,597,64,40,0,0,15,15,0,0,0,260,0,260,0,174,43,0,0,131,215,0,215,147,40,0,0,107,0,0,0,0,422,0,361,0,61,0,0,0,0,5,5,0,0,0
14-Sep-21,653,45,608,704,43,0,0,597,64,40,0,0,15,15,0,0,0,260,0,260,0,173,43,0,0,130,215,0,215,151,40,0,0,108,3,0,0,0,563,0,502,0,61,0,0,0,0,5,5,0,0,0
15-Sep-21,704,63,641,704,43,0,0,597,64,40,0,40,15,15,0,0,0,260,0,260,0,179,43,0,0,136,215,0,215,151,40,0,0,108,3,0,0,0,422,0,360,0,62,0,0,0,0,5,5,0,0,0
16-Sep-21,635,109,526,704,43,0,0,597,64,40,0,40,15,15,0,0,0,260,0,260,0,183,43,0,0,140,215,0,215,151,40,0,0,108,3,0,0,0,422,0,361,0,61,0,0,0,0,5,5,0,0,0
17-Sep-21,597,200,397,701,43,0,0,597,61,40,0,0,15,15,0,0,0,260,0,260,0,185,43,0,0,142,215,0,215,151,40,0,0,108,3,0,0,0,548,0,487,0,61,0,0,0,0,5,5,0,0,0
18-Sep-21,345,116,229,704,43,0,0,597,64,40,0,40,15,15,0,0,0,260,0,260,0,184,43,0,0,141,215,0,215,149,40,0,0,106,3,0,0,0,373,0,312,0,61,0,0,0,0,5,5,0,0,0
19-Sep-21,357,247,110,704,43,0,0,597,64,40,0,0,15,15,0,0,0,260,0,260,0,183,43,0,0,140,215,0,215,151,40,0,0,108,3,0,0,0,248,0,187,0,61,0,0,0,0,5,5,0,0,0
20-Sep-21,253,203,50,704,43,0,0,597,64,40,0,0,15,15,0,0,0,260,0,260,0,185,43,0,0,142,215,0,215,149,40,0,0,106,3,0,0,0,248,0,187,0,61,0,0,0,0,5,5,0,0,0
21-Sep-21,122,122,0,704,43,0,0,597,64,40,0,0,15,15,0,0,0,260,0,260,0,183,43,0,0,140,215,0,215,150,40,0,0,107,3,0,0,0,248,0,187,0,61,0,0,0,0,5,5,0,0,0
22-Sep-21,309,309,0,645,43,0,0,538,64,40,0,0,15,15,0,0,0,440,185,255,0,186,43,0,0,143,740,555,185,149,40,0,0,106,3,0,0,0,74,0,14,0,60,0,15,15,0,5,5,0,0,0
23-Sep-21,291,291,0,291,43,0,0,184,64,40,0,0,15,15,0,0,0,254,180,74,0,185,43,0,0,142,360,210,150,148,40,0,0,105,3,273,0,273,74,14,0,0,60,0,0,0,0,5,5,0,0,0
24-Sep-21,291,291,0,291,43,0,0,184,64,40,0,40,15,15,0,0,0,23,23,0,0,187,43,0,0,144,350,200,150,148,40,0,0,105,3,847,0,847,101,37,0,0,64,0,0,0,0,5,5,0,0,0
25-Sep-21,127,127,0,291,43,0,0,184,64,40,0,0,15,15,0,0,0,0,0,0,0,186,43,0,0,143,400,250,150,150,40,0,0,107,3,857,0,857,201,131,0,0,70,0,0,0,0,5,5,0,0,0
26-Sep-21,117,117,0,291,43,0,0,184,64,40,0,40,15,15,0,0,0,0,0,0,0,184,43,0,0,141,315,165,150,151,40,0,0,108,3,51,0,51,192,0,132,0,60,0,5,5,0,5,5,0,0,0
27-Sep-21,107,107,0,107,43,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,184,43,0,0,141,100,0,100,151,40,0,0,108,3,192,0,192,192,132,0,0,60,0,0,0,0,5,5,0,0,0
28-Sep-21,49,49,0,107,43,0,0,0,64,40,0,40,15,15,0,0,0,0,0,0,0,184,43,0,0,141,0,0,0,150,40,0,0,107,3,217,0,217,217,0,157,0,60,0,0,0,0,5,5,0,0,0
29-Sep-21,49,49,0,107,43,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,186,43,0,0,143,0,0,0,151,40,0,0,108,3,225,0,225,225,0,165,0,60,0,5,5,0,5,5,0,0,0
30-Sep-21,234,234,0,107,43,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,183,43,0,0,140,0,0,0,151,40,0,0,108,3,203,0,203,468,0,190,0,9,269,0,0,0,5,5,0,0,0
01-Oct-21,198,198,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,198,43,0,0,155,0,0,0,151,40,0,0,108,3,0,0,0,373,0,97,0,7,269,0,0,0,5,5,0,0,0
02-Oct-21,198,198,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,198,43,0,0,155,0,0,0,151,40,0,0,108,3,0,0,0,746,43,402,0,0,301,0,0,0,5,5,0,0,0
03-Oct-21,163,163,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,194,43,0,0,151,140,140,0,140,40,0,0,97,3,0,0,0,373,0,70,0,55,248,0,0,0,5,5,0,0,0
04-Oct-21,94,94,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,194,43,0,0,151,0,0,0,148,40,0,0,108,0,369,0,369,369,0,70,0,55,244,0,0,0,5,5,0,0,0
05-Oct-21,30,30,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,0,0,0,0,190,43,0,0,147,50,50,0,151,40,0,0,108,3,581,0,581,333,0,148,0,57,128,0,0,0,5,5,0,0,0
06-Oct-21,765,765,0,94,30,0,0,0,64,339,299,0,15,15,0,0,0,331,331,0,0,192,43,0,0,149,715,715,0,151,40,0,0,108,3,1645,0,1645,135,0,74,0,61,0,35,35,0,5,5,0,0,0
07-Oct-21,268,268,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,120,120,0,0,188,43,0,0,145,150,150,0,150,40,0,0,107,3,344,0,344,62,0,0,0,62,0,5,5,0,5,5,0,0,0
08-Oct-21,360,360,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,46,46,0,0,190,43,0,0,147,0,0,0,144,40,0,0,101,3,922,0,922,218,0,154,0,64,0,0,0,0,5,5,0,0,0
09-Oct-21,858,858,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,23,23,0,0,186,43,0,0,143,0,0,0,151,40,0,0,108,3,414,0,414,414,0,201,0,64,149,0,0,0,5,5,0,0,0
10-Oct-21,1691,1691,0,94,30,0,0,0,64,40,0,0,15,15,0,0,0,23,23,0,0,191,43,0,0,148,0,0,0,150,40,0,0,107,3,628,0,628,65,0,0,0,0,65,0,0,0,5,5,0,0,0
11-Oct-21,1464,1464,0,1094,30,0,1000,0,64,40,0,0,15,15,0,0,0,26,26,0,0,188,43,0,0,145,75,0,75,149,40,0,0,106,3,627,0,627,64,0,0,0,64,0,15,15,0,5,5,0,0,0
12-Oct-21,694,694,0,1064,30,0,970,0,64,40,0,0,15,15,0,0,0,46,46,0,0,183,43,0,0,140,0,0,0,147,40,0,0,104,3,628,0,628,65,0,0,0,65,0,0,0,0,5,5,0,0,0
13-Oct-21,495,495,0,564,30,0,470,0,64,40,0,0,15,15,0,0,0,0,0,0,0,191,43,0,0,148,0,0,0,151,40,0,0,108,3,64,0,64,64,0,0,0,64,0,0,0,0,5,5,0,0,0
14-Oct-21,1994,1994,0,1544,20,0,1460,0,64,165,75,0,15,15,0,0,0,0,0,0,0,195,43,0,0,152,410,410,0,151,40,0,0,108,3,0,0,0,281,0,217,0,64,0,40,40,0,5,5,0,0,0
15-Oct-21,209,209,0,579,30,0,485,0,64,223,133,0,15,15,0,0,0,0,0,0,0,189,43,0,0,146,145,145,0,142,40,0,0,102,0,63,0,63,63,0,0,0,63,0,5,5,0,5,5,0,0,0
16-Oct-21,579,579,0,579,30,0,485,0,64,234,144,50,15,15,0,0,0,70,70,0,0,191,43,0,0,148,75,75,0,143,40,0,0,100,3,0,0,0,281,218,0,0,63,0,0,0,0,5,5,0,0,0
17-Oct-21,654,654,0,576,30,0,485,0,61,107,17,50,15,15,0,0,0,70,70,0,0,188,43,0,0,145,0,0,0,147,40,0,0,104,3,0,0,0,422,0,359,0,63,0,0,0,0,5,5,0,0,0
18-Oct-21,668,668,0,579,30,0,485,0,64,165,75,50,15,15,0,0,0,34,34,0,0,185,43,0,0,142,0,0,0,150,40,0,0,107,3,0,0,0,422,0,359,0,63,0,0,0,0,5,5,0,0,0
19-Oct-21,579,579,0,579,30,0,485,0,64,90,0,50,15,15,0,0,0,144,144,0,0,191,43,0,0,148,0,0,0,150,40,0,0,107,3,0,0,0,563,0,406,0,66,91,0,0,0,5,5,0,0,0
20-Oct-21,1064,1064,0,1064,30,0,970,0,64,107,17,50,15,15,0,0,0,23,23,0,0,189,43,0,0,146,0,0,0,148,40,0,0,105,3,0,0,0,563,335,0,0,66,162,0,0,0,5,5,0,0,0
21-Oct-21,1029,1029,0,1064,30,0,970,0,64,90,0,50,15,15,0,0,0,23,23,0,0,191,43,0,0,148,0,0,0,150,40,0,0,107,3,0,0,0,656,0,431,0,63,162,0,0,0,5,5,0,0,0
22-Oct-21,740,740,0,1064,30,0,970,0,64,90,0,50,15,15,0,0,0,144,144,0,0,202,43,0,0,159,260,260,0,147,40,0,0,104,3,0,0,0,598,0,373,0,63,162,0,0,0,5,5,0,0,0
23-Oct-21,636,636,0,576,30,0,482,0,64,90,0,50,15,15,0,0,0,130,130,0,0,199,43,0,0,156,0,0,0,150,40,0,0,107,3,0,0,0,520,0,296,0,62,162,0,0,0,5,5,0,0,0
24-Oct-21,715,715,0,576,30,0,482,0,64,90,0,50,15,15,0,0,0,23,23,0,0,198,43,0,0,155,0,0,0,147,40,0,0,104,3,0,0,0,373,0,149,0,62,162,0,0,0,5,5,0,0,0
25-Oct-21,1249,1249,0,1064,30,0,970,0,64,90,0,50,15,15,0,0,0,36,36,0,0,192,43,0,0,149,505,505,0,147,40,0,0,104,3,0,0,0,373,0,149,0,62,162,0,0,0,5,5,0,0,0
26-Oct-21,576,576,0,576,30,0,482,0,64,90,0,50,15,15,0,0,0,80,80,0,0,196,43,0,0,153,50,50,0,147,40,0,0,104,3,0,0,0,622,405,0,0,62,155,0,0,0,5,5,0,0,0
27-Oct-21,576,576,0,576,30,0,482,0,64,90,0,50,15,15,0,0,0,36,36,0,0,188,43,0,0,145,0,0,0,147,40,0,0,104,3,0,0,0,504,0,293,0,61,150,0,0,0,5,5,0,0,0
28-Oct-21,472,472,0,576,30,0,482,0,64,90,0,50,15,15,0,0,0,36,36,0,0,189,43,0,0,146,0,0,0,148,40,0,0,105,3,0,0,0,379,0,172,0,62,145,0,0,0,5,5,0,0,0
29-Oct-21,234,234,0,338,30,0,244,0,64,90,0,50,15,15,0,0,0,60,60,0,0,190,43,0,0,147,0,0,0,151,40,0,0,108,3,258,0,258,258,0,81,0,62,115,0,0,0,5,5,0,0,0
30-Oct-21,865,865,0,576,30,0,482,0,64,130,90,0,15,15,0,0,0,491,491,0,0,191,43,0,0,148,475,475,0,149,40,0,0,106,3,479,0,479,96,35,0,0,61,0,25,25,0,5,5,0,0,0
31-Oct-21,819,819,0,576,30,0,482,0,64,73,33,0,15,15,0,0,0,189,189,0,0,189,43,0,0,146,325,325,0,151,40,0,0,108,3,601,0,601,97,0,35,0,62,0,30,30,0,5,5,0,0,0
